timestamp_ms,ecg_value
5445,5461.290322580645
5465,6416.129032258064
5485,11609.67741935484
5504,4070.967741935483
5524,5812.903225806451
5545,6106.4516129032245
5565,6312.903225806451
5584,6345.1612903225805
5604,6629.032258064516
5624,6967.74193548387
5645,7312.903225806451
5664,7541.935483870968
5684,7683.870967741936
5704,7380.645161290322
5724,6761.290322580645
5745,6003.225806451613
5764,5419.354838709677
5784,5361.290322580644
5805,5270.967741935484
5824,5470.967741935484
5844,5574.193548387097
5865,5722.580645161291
5885,5596.774193548387
5904,5787.096774193548
5924,5619.354838709677
5945,5374.193548387097
5965,5570.967741935484
5984,5451.612903225806
6005,5567.74193548387
6024,5590.322580645161
6045,6054.83870967742
6065,6151.612903225806
6085,6132.258064516129
6105,5783.870967741935
6124,5509.677419354839
6145,5522.58064516129
6165,5158.064516129031
6185,6816.129032258064
6204,10054.83870967742
6225,3861.290322580645
6245,5958.064516129032
6265,5987.096774193547
6284,6200.0
6304,6406.451612903225
6324,6741.935483870967
6345,6861.290322580644
6364,7183.870967741935
6384,7493.548387096775
6405,7541.935483870968
6424,7377.419354838708
6445,6454.83870967742
6464,5829.032258064516
6484,5577.419354838709
6504,5203.225806451613
6524,5370.967741935484
6544,5419.354838709677
6564,5506.451612903226
6585,5593.548387096775
6604,5706.451612903225
6624,5719.354838709677
6645,5580.645161290322
6665,5483.870967741935
6684,5564.516129032258
6705,5793.548387096774
6724,5658.064516129032
6744,5693.548387096774
6765,5738.709677419354
6784,6141.935483870968
6804,6261.290322580646
6824,6132.258064516129
6844,5883.870967741936
6864,5803.225806451613
6884,5574.193548387097
6904,5422.580645161291
6924,9616.129032258064
6945,6761.290322580645
6964,4383.870967741936
6984,6309.677419354839
7004,6254.83870967742
7025,6399.999999999999
7045,6770.967741935484
7064,6848.387096774193
7084,7170.967741935483
7104,7451.612903225807
7124,7619.354838709677
7145,7696.774193548387
7165,7325.806451612902
7184,6506.451612903225
7204,5829.032258064516
7225,5419.354838709677
7245,5429.032258064516
7264,5374.193548387097
7285,5522.58064516129
7305,5712.903225806452
7324,5532.258064516129
7344,5709.677419354838
7365,5696.774193548386
7384,5751.612903225806
7404,5616.129032258064
7424,5535.4838709677415
7444,5422.580645161291
7464,5687.096774193548
7485,6058.064516129032
7505,6241.935483870968
7524,6222.580645161291
7545,5858.064516129031
7565,5622.58064516129
7585,5951.612903225806
7605,5403.225806451613
7624,5780.645161290322
7645,12232.258064516129
7664,4835.4838709677415
7684,5229.032258064516
7705,6183.870967741936
7725,6432.258064516129
7745,6648.387096774192
7765,6587.096774193548
7785,6935.4838709677415
7805,7425.806451612903
7824,7593.548387096775
7845,7858.064516129032
7865,7654.8387096774195
7885,7029.032258064515
7905,6348.387096774194
7925,5758.064516129032
7945,5461.290322580645
7965,5412.903225806452
7984,5522.58064516129
8004,5709.677419354838
8025,5874.193548387097
8045,5741.935483870967
8064,5764.5161290322585
8085,5877.419354838709
8105,5680.645161290323
8125,5719.354838709677
8145,5741.935483870967
8165,5887.096774193548
8185,5848.387096774193
8205,5764.5161290322585
8224,5880.645161290322
8245,6216.129032258064
8265,6603.225806451613
8285,6274.193548387097
8305,6016.129032258064
8324,5761.290322580645
8345,5758.064516129032
8365,5435.483870967742
8384,8609.677419354839
8404,8406.451612903225
8424,4183.870967741936
8444,6190.322580645161
8464,6403.225806451613
8484,6564.516129032258
8504,6667.74193548387
8524,6977.419354838709
8545,7222.58064516129
8564,7609.677419354838
8584,7658.064516129032
8604,7861.290322580645
8625,7538.709677419355
8645,6461.290322580645
8664,5970.967741935484
8684,5335.4838709677415
8704,5338.709677419354
8724,5312.903225806451
8744,5625.806451612903
8764,5567.74193548387
8785,5525.806451612903
8804,5745.1612903225805
8824,5667.741935483871
8845,5506.451612903226
8865,5419.354838709677
8884,5538.709677419355
8905,5538.709677419355
8925,5667.741935483871
8945,5474.1935483870975
8965,5603.225806451614
8984,5793.548387096774
9005,6019.354838709677
9024,6193.548387096774
9045,5974.193548387097
9064,5438.709677419354
9085,5493.548387096774
9104,5554.83870967742
9124,5577.419354838709
9144,11112.903225806453
9164,5316.129032258064
9185,4712.903225806452
9205,6141.935483870968
9225,6138.709677419354
9244,6241.935483870968
9264,6590.322580645161
9284,6816.129032258064
9304,6990.32258064516
9324,7258.064516129031
9345,7719.354838709678
9364,7629.032258064516
9384,7209.677419354838
9404,6006.451612903225
9425,5554.83870967742
9445,5174.193548387097
9465,5264.516129032258
9485,5054.83870967742
9504,5435.483870967742
9525,5474.1935483870975
9545,5380.645161290323
9564,5367.741935483871
9585,5519.354838709678
9604,5429.032258064516
9624,5487.096774193548
9645,5554.83870967742
9664,5419.354838709677
9684,5403.225806451613
9705,5609.677419354838
9725,5529.032258064516
9744,5545.1612903225805
9764,5745.1612903225805
9784,6090.322580645161
9805,6074.193548387096
9825,5880.645161290322
9845,5661.290322580645
9864,5435.483870967742
9885,5590.322580645161
9904,5435.483870967742
9925,10270.967741935485
9945,6080.645161290322
9964,4377.419354838709
9985,6161.290322580644
10005,6235.4838709677415
0,7661.290322580645
184,7670.967741935484
230,7535.483870967742
278,6903.225806451612
318,6183.870967741936
354,5603.225806451614
390,5419.354838709677
428,5270.967741935484
464,5461.290322580645
508,5551.612903225807
545,5677.419354838709
582,5587.096774193548
620,5806.451612903225
656,5570.967741935484
694,5558.064516129032
734,5493.548387096774
774,5590.322580645161
816,5729.032258064516
873,5635.483870967742
923,5580.645161290322
964,5987.096774193547
1015,6296.774193548387
1018,6112.903225806451
1021,5932.258064516129
1065,5661.290322580645
1112,5725.806451612903
1115,5296.774193548386
1117,7093.548387096774
1162,9841.935483870968
1203,4087.096774193548
1206,5832.258064516129
1249,6190.322580645161
1293,6183.870967741936
1336,6480.645161290322
1379,6603.225806451613
1421,6909.677419354838
1465,7277.419354838708
1467,7577.419354838709
1470,7554.8387096774195
1512,7380.645161290322
1553,6596.774193548387
1592,5854.838709677419
1595,5316.129032258064
1634,5225.806451612903
1673,5293.548387096774
1713,5322.58064516129
1715,5419.354838709677
1757,5577.419354838709
1798,5596.774193548387
1843,5567.74193548387
1887,5529.032258064516
1928,5367.741935483871
1967,5370.967741935484
2007,5400.0
2048,5396.774193548386
2093,5541.935483870968
2136,5832.258064516129
2177,6164.516129032258
2218,5854.838709677419
2261,5729.032258064516
2303,5477.41935483871
2342,5522.58064516129
2382,5196.774193548386
2422,6458.064516129032
2461,10374.193548387097
2501,4209.677419354838
2539,5567.74193548387
2578,6106.4516129032245
2617,6190.322580645161
2656,6351.612903225807
2697,6577.419354838709
2737,6893.548387096774
2781,7093.548387096774
2821,7380.645161290322
2824,7554.8387096774195
2867,7383.870967741935
2907,6767.741935483871
2949,5819.354838709677
2989,5532.258064516129
3031,5458.064516129032
3035,5512.903225806452
3075,5522.58064516129
3116,5567.74193548387
3157,5935.4838709677415
3200,5796.774193548387
3243,5770.967741935484
3281,5729.032258064516
3320,5780.645161290322
3359,5832.258064516129
3399,6138.709677419354
3442,6277.419354838709
3482,6487.096774193548
3486,6109.677419354838
3528,5841.935483870968
3567,5729.032258064516
3607,5719.354838709677
3648,5709.677419354838
3689,11003.225806451614
3731,6058.064516129032
3771,4583.870967741936
3811,6238.709677419354
3853,6441.935483870967
3898,6564.516129032258
3902,6777.419354838708
3947,6958.064516129031
3989,7293.548387096773
4030,7593.548387096775
4072,7758.064516129032
4075,7619.354838709677
4118,7229.032258064515
4161,6264.5161290322585
4205,5751.612903225806
4245,5525.806451612903
4249,5525.806451612903
4294,5516.129032258064
4334,5619.354838709677
4376,5761.290322580645
4378,5780.645161290322
4423,5687.096774193548
4464,5825.806451612903
4505,5719.354838709677
4547,5741.935483870967
4589,5677.419354838709
4631,5716.129032258064
4674,5745.1612903225805
4713,6038.709677419354
4751,6351.612903225807
4791,6135.4838709677415
4828,5841.935483870968
4869,5525.806451612903
4912,5570.967741935484
4993,5154.838709677419
4994,7022.580645161289
4996,10367.741935483871
4997,3767.741935483871
5000,5767.741935483871
5007,6174.193548387097
5012,6235.4838709677415
5014,6474.193548387097
5015,6693.548387096774
5023,6964.516129032258
5025,7322.580645161289
5027,7545.16129032258
5028,7690.322580645161
5030,7380.645161290322
5032,6522.58064516129
5035,5812.903225806451
5037,5429.032258064516
5040,5206.451612903225
5042,5312.903225806451
5044,5403.225806451613
5045,5522.58064516129
5047,5696.774193548386
5048,5625.806451612903
5050,5629.032258064516
5052,5654.838709677419
5053,5625.806451612903
5055,5593.548387096775
5057,5522.58064516129
5058,5609.677419354838
5060,5625.806451612903
5061,6058.064516129032
5063,6280.645161290322
5065,5977.419354838709
5066,5622.58064516129
5068,5538.709677419355
5070,5509.677419354839
5072,5183.870967741936
5074,8106.451612903224
5075,8480.645161290322
5077,3867.741935483871
5078,6038.709677419354
5080,6161.290322580644
5082,6309.677419354839
5083,6367.74193548387
5085,6841.935483870967
5087,6974.193548387097
5089,7383.870967741935
5090,7587.096774193548
5092,7583.870967741936
5093,7380.645161290322
5095,6461.290322580645
5097,5745.1612903225805
5098,5429.032258064516
5100,5264.516129032258
5102,5316.129032258064
5104,5461.290322580645
5107,5522.58064516129
5109,5612.903225806451
5111,5641.935483870968
5112,5641.935483870968
5113,5580.645161290322
5115,5583.870967741936
5116,5493.548387096774
5118,5593.548387096775
5121,5622.58064516129
5123,5700.0
5125,5564.516129032258
5127,5945.16129032258
5128,6245.1612903225805
5130,6287.096774193548
5132,5935.4838709677415
5136,5625.806451612903
5141,5625.806451612903
5143,5635.483870967742
5145,5706.451612903225
5147,12232.258064516129
5148,5074.193548387097
5150,5058.064516129032
5151,6245.1612903225805
5154,6141.935483870968
5155,6429.032258064516
5157,6680.645161290322
5159,6938.709677419354
5161,7129.032258064515
5162,7390.32258064516
5164,7629.032258064516
5166,7541.935483870968
5169,6967.74193548387
5171,6245.1612903225805
5174,5512.903225806452
5175,5335.4838709677415
5177,5396.774193548386
5178,5403.225806451613
5180,5429.032258064516
5182,5512.903225806452
5184,5674.193548387097
5186,5574.193548387097
5188,5629.032258064516
5190,5532.258064516129
5192,5400.0
5193,5606.451612903225
5195,5493.548387096774
5196,5487.096774193548
5198,5574.193548387097
5199,5625.806451612903
5202,5829.032258064516
5205,6141.935483870968
5207,5912.903225806451
5209,5796.774193548387
5211,5570.967741935484
5212,5425.806451612903
5214,5109.677419354838
5216,7158.064516129031
5218,9687.09677419355
5219,3938.709677419354
5221,5735.4838709677415
5222,6138.709677419354
5224,6245.1612903225805
5225,6458.064516129032
5227,6658.064516129031
5229,6948.387096774192
5230,7164.516129032257
5232,7461.290322580646
5233,7519.354838709678
5235,7345.16129032258
5237,6764.516129032258
5238,5841.935483870968
5240,5487.096774193548
5241,5335.4838709677415
5243,5335.4838709677415
5244,5516.129032258064
5246,5464.5161290322585
5248,5590.322580645161
5250,5629.032258064516
5252,5554.83870967742
5253,5670.967741935484
5255,5551.612903225807
5256,5545.1612903225805
5257,5593.548387096775
5272,5435.483870967742
5292,5709.677419354838
5312,5616.129032258064
5332,5848.387096774193
5352,6119.354838709677
5372,6196.774193548387
5392,5899.999999999999
5412,5661.290322580645
5432,5593.548387096775
5452,5374.193548387097
5472,5729.032258064516
5492,11932.258064516129
5512,5109.677419354838
5532,4922.58064516129
5552,6245.1612903225805
5572,6158.064516129031
5592,6545.1612903225805
5612,6500.0
5632,6948.387096774192
5652,7219.354838709677
5672,7516.129032258065
5692,7777.419354838709
5712,7306.451612903225
5732,6899.999999999999
5752,6351.612903225807
5772,5506.451612903226
5792,5361.290322580644
5812,5319.354838709676
5832,5519.354838709678
5852,5500.0
5872,5645.1612903225805
5892,5654.838709677419
5912,5580.645161290322
5932,5674.193548387097
5952,5622.58064516129
5972,5583.870967741936
5992,5577.419354838709
6012,5441.935483870968
6032,5696.774193548386
6052,5574.193548387097
6072,5641.935483870968
6092,5993.548387096774
6112,6212.903225806452
6132,6235.4838709677415
6153,5935.4838709677415
6172,5674.193548387097
6192,5567.74193548387
6212,5525.806451612903
6232,6222.580645161291
6252,12500.0
6272,4241.935483870967
6292,5577.419354838709
6312,6148.387096774192
6332,6329.032258064516
6352,6403.225806451613
6372,6761.290322580645
6392,6964.516129032258
6412,7338.709677419354
6432,7603.225806451614
6452,7861.290322580645
6472,7635.483870967742
6492,6958.064516129031
6512,6138.709677419354
6532,5567.74193548387
6552,5364.516129032258
6572,5322.58064516129
6592,5416.129032258064
6612,5567.74193548387
6632,5658.064516129032
6652,5687.096774193548
6672,5538.709677419355
6692,5525.806451612903
6712,5583.870967741936
6732,5625.806451612903
6752,5567.74193548387
6772,5693.548387096774
6792,5625.806451612903
6812,5522.58064516129
6832,6006.451612903225
6852,6248.387096774193
6872,5954.838709677419
6892,5899.999999999999
6912,5625.806451612903
6932,5680.645161290323
6952,5222.58064516129
6972,7170.967741935483
6992,9506.451612903224
7012,3974.1935483870966
7032,5806.451612903225
7052,6038.709677419354
7072,6348.387096774194
7092,6409.677419354838
7112,6596.774193548387
7132,7070.967741935483
7152,7319.354838709676
7172,7500.0
7192,7712.903225806452
7212,7470.967741935485
7232,6761.290322580645
7252,5970.967741935484
7272,5393.548387096775
7292,5280.645161290322
7312,5212.903225806451
7332,5438.709677419354
7352,5570.967741935484
7372,5654.838709677419
7392,5758.064516129032
7412,5654.838709677419
7432,5525.806451612903
7452,5493.548387096774
7472,5567.74193548387
7492,5648.387096774193
7512,5490.322580645161
7532,5729.032258064516
7552,6032.258064516128
7572,6238.709677419354
7592,6019.354838709677
7612,5570.967741935484
0,6235.4838709677415
20,6264.5161290322585
40,5964.516129032258
60,5625.806451612903
80,5525.806451612903
100,5541.935483870968
120,5419.354838709677
140,10993.548387096776
160,5506.451612903226
180,4622.580645161291
200,6138.709677419354
220,6170.967741935483
240,6332.258064516129
260,6483.870967741935
280,6741.935483870967
300,7122.58064516129
320,7274.193548387096
340,7587.096774193548
360,7390.32258064516
380,6999.999999999999
400,6109.677419354838
420,5648.387096774193
440,5258.064516129032
460,5335.4838709677415
480,5412.903225806452
500,5416.129032258064
520,5522.58064516129
540,5700.0
560,5632.258064516129
580,5570.967741935484
600,5441.935483870968
620,5451.612903225806
640,5448.387096774193
660,5616.129032258064
680,5893.548387096775
700,6196.774193548387
720,6016.129032258064
740,5835.4838709677415
760,5309.677419354838
780,5464.5161290322585
800,5109.677419354838
820,6509.677419354839
840,11177.41935483871
860,3800.000000000001
880,5800.0
900,6112.903225806451
920,6106.4516129032245
940,6403.225806451613
960,6590.322580645161
980,6980.645161290321
1000,7225.8064516129025
1020,7580.645161290323
1040,7619.354838709677
1060,7380.645161290322
1080,6661.290322580645
1100,6035.4838709677415
1120,5435.483870967742
1140,5274.193548387096
1160,5235.4838709677415
1180,5390.322580645162
1200,5554.83870967742
1220,5729.032258064516
1240,5670.967741935484
1260,5580.645161290322
1280,5593.548387096775
1300,5538.709677419355
1320,5438.709677419354
1340,5529.032258064516
1360,5609.677419354838
1380,5622.58064516129
1400,6038.709677419354
1420,6287.096774193548
1440,5935.4838709677415
1460,5761.290322580645
1480,5522.58064516129
1500,5506.451612903226
1520,5222.58064516129
1540,7593.548387096775
1560,8912.90322580645
1580,3922.58064516129
1600,5935.4838709677415
1620,6180.645161290322
1640,6332.258064516129
1660,6458.064516129032
1680,6861.290322580644
1700,6990.32258064516
1720,7345.16129032258
1740,7564.516129032258
1760,7483.870967741936
1780,7261.290322580644
1800,6532.258064516129
1820,5732.258064516129
1840,5448.387096774193
1860,5161.290322580645
1880,5296.774193548386
1900,5506.451612903226
1920,5503.225806451613
1940,5658.064516129032
1960,5516.129032258064
1980,5538.709677419355
2000,5422.580645161291
2020,5422.580645161291
2040,5422.580645161291
2060,5593.548387096775
2080,5512.903225806452
2100,5874.193548387097
2120,6306.451612903226
2140,5729.032258064516
2160,5522.58064516129
2180,5419.354838709677
2200,5419.354838709677
2220,5270.967741935484
2240,9983.870967741934
2260,6183.870967741936
2280,4177.419354838709
2300,5780.645161290322
2320,6109.677419354838
2340,6303.225806451613
2360,6554.83870967742
2380,6761.290322580645
2400,7090.322580645161
2420,7277.419354838708
2440,7558.064516129033
2460,7522.58064516129
2480,7099.999999999999
2500,6161.290322580644
2520,5606.451612903225
2540,5512.903225806452
2560,5409.677419354839
2580,5512.903225806452
2600,5487.096774193548
2620,5761.290322580645
2640,5712.903225806452
2660,5864.516129032258
2680,5683.870967741936
2700,5574.193548387097
2720,5729.032258064516
2740,5851.612903225807
2760,6206.451612903225
2780,6177.419354838709
2800,5987.096774193547
2820,5696.774193548386
2840,5448.387096774193
2860,5577.419354838709
2880,5258.064516129032
2900,10596.774193548386
2920,5583.870967741936
2940,4558.064516129033
2960,6145.1612903225805
2980,6200.0
3000,6277.419354838709
3020,6587.096774193548
3040,6896.774193548386
3060,7170.967741935483
3080,7367.741935483869
3100,7845.16129032258
3120,7661.290322580645
3140,6999.999999999999
3160,6267.741935483871
3180,5564.516129032258
3200,5441.935483870968
3220,5380.645161290323
3240,5554.83870967742
3260,5577.419354838709
3280,5587.096774193548
3300,5741.935483870967
3320,5722.580645161291
3340,5899.999999999999
3360,5635.483870967742
3380,5522.58064516129
3400,5661.290322580645
3420,5825.806451612903
3440,5987.096774193547
3460,6129.032258064515
3480,6383.870967741936
3502,5877.419354838709
3520,5622.58064516129
3540,5632.258064516129
3560,5470.967741935484
3580,5935.4838709677415
3600,12738.709677419354
3620,4338.709677419354
3640,5577.419354838709
3660,6251.612903225807
3680,6225.806451612903
3700,6441.935483870967
3720,6622.58064516129
3740,6935.4838709677415
3760,7332.258064516128
3780,7596.774193548387
3801,7854.838709677419
3821,7667.741935483871
3840,7054.838709677419
3860,6141.935483870968
3880,5622.58064516129
3900,5419.354838709677
3920,5574.193548387097
3940,5777.419354838709
3960,5570.967741935484
3980,5741.935483870967
4001,5832.258064516129
4020,5932.258064516129
4040,5748.387096774193
4060,5625.806451612903
4080,5790.322580645161
4100,5683.870967741936
4120,5835.4838709677415
4140,6045.1612903225805
4160,6290.322580645161
4180,6141.935483870968
4200,5680.645161290323
4220,5645.1612903225805
4240,5816.129032258064
4260,5503.225806451613
4280,10983.870967741936
4300,5864.516129032258
4320,4809.677419354839
4340,6225.806451612903
4360,6364.516129032258
4380,6600.0
4400,6667.74193548387
4420,6967.74193548387
4440,7209.677419354838
4460,7483.870967741936
4480,7896.774193548386
4500,7525.806451612903
4520,7196.7741935483855
4540,6367.74193548387
4560,5625.806451612903
4580,5516.129032258064
4600,5316.129032258064
4620,5477.41935483871
4640,5654.838709677419
4660,5625.806451612903
4680,5632.258064516129
4700,5648.387096774193
4720,5625.806451612903
4740,5654.838709677419
4760,5567.74193548387
4780,5867.74193548387
4800,6132.258064516129
4820,5935.4838709677415
4840,5661.290322580645
4860,5429.032258064516
4880,5522.58064516129
4900,5054.83870967742
4920,7332.258064516128
4940,9035.483870967742
4960,3951.6129032258063
4980,5622.58064516129
5000,5945.16129032258
5020,6061.290322580645
5040,6141.935483870968
5060,6603.225806451613
5080,6809.677419354838
5100,7183.870967741935
5120,7483.870967741936
5140,7467.741935483871
5160,7280.645161290321
5180,6512.903225806452
5200,5751.612903225806
5220,5283.870967741935
5240,5087.096774193548
5260,5316.129032258064
5280,5474.1935483870975
5300,5648.387096774193
5320,5770.967741935484
5340,5500.0
5360,5661.290322580645
5381,5661.290322580645
5400,5570.967741935484
5420,6048.387096774193
5440,6261.290322580646
5460,6035.4838709677415
5480,5783.870967741935
5500,5567.74193548387
5520,5412.903225806452
5540,5267.741935483871
5560,6209.677419354839
5580,11106.451612903224
5600,3900.0
5620,5625.806451612903
5640,6038.709677419354
5660,6264.5161290322585
5681,6245.1612903225805
5700,6535.4838709677415
5720,6919.354838709677
5741,7319.354838709676
5760,7538.709677419355
5780,7632.25806451613
5800,7490.322580645161
5820,6629.032258064516
5840,5809.677419354839
5860,5400.0
5880,5325.806451612903
5900,5480.645161290322
5920,5370.967741935484
5940,5419.354838709677
5960,5761.290322580645
5980,5725.806451612903
6000,5645.1612903225805
6020,5648.387096774193
6040,5529.032258064516
6060,5545.1612903225805
6080,5822.58064516129
6100,6058.064516129032
6120,6245.1612903225805
6140,5964.516129032258
6160,5483.870967741935
6180,5480.645161290322
6200,5316.129032258064
6220,5503.225806451613
6240,11303.225806451612
6260,5106.451612903225
6280,4641.935483870968
6300,5896.774193548386
6320,6125.806451612903
6340,6200.0
6360,6567.74193548387
6381,6819.354838709676
6400,7125.806451612903
6420,7516.129032258065
6440,7558.064516129033
6460,7454.8387096774195
6480,6909.677419354838
6500,6222.580645161291
6520,5477.41935483871
6540,5309.677419354838
6560,5422.580645161291
6580,5574.193548387097
6600,5306.451612903225
6620,5522.58064516129
6640,5467.741935483871
6660,5632.258064516129
6681,5645.1612903225805
6700,5558.064516129032
6720,5612.903225806451
6741,5445.1612903225805
6760,5793.548387096774
6780,6074.193548387096
6800,6209.677419354839
6820,5764.5161290322585
6840,5570.967741935484
6860,5312.903225806451
6880,5316.129032258064
6900,5574.193548387097
6920,11661.290322580644
6940,4538.709677419355
6960,5283.870967741935
6980,5983.870967741935
7000,6229.032258064516
7020,6251.612903225807
7040,6761.290322580645
7060,6758.064516129032
7081,7067.741935483869
7100,7461.290322580646
7120,7554.8387096774195
7140,7432.25806451613
7160,6780.645161290322
7180,5951.612903225806
7200,5435.483870967742
7220,5245.16129032258
7240,5212.903225806451
7260,5254.838709677419
7281,5467.741935483871
7300,5525.806451612903
7320,5522.58064516129
7340,5487.096774193548
7360,5503.225806451613
7380,5570.967741935484
7400,5467.741935483871
7420,5619.354838709677
7440,5990.322580645161
7460,6074.193548387096
7480,5729.032258064516
7500,5387.096774193548
7520,5377.41935483871
7540,5138.709677419355
7560,5419.354838709677
7580,11467.74193548387
7600,4835.4838709677415
7620,4541.935483870968
7640,5893.548387096775
7660,6006.451612903225
7680,6245.1612903225805
7700,6341.935483870968
7720,6751.612903225806
7740,6970.967741935483
7760,7399.999999999998
